motif	motif_name	motif_dir	motif_cat	motif_rank	GeneSymbol	edge_v
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Tnik	-3.0375359539421
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Pdzd2	-3.03677901347701
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Zg16	-3.03531618502396
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Cd200r2	-3.03498654972775
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Homer2	-3.03282657704446
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Lef1	-3.0318907988718
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	C4bp	-3.02886337052319
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Timp3	-3.0226422704547
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Spo11	-3.02181948306259
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Nptx1	-3.02090709936167
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Slc39a8	-3.01385553528948
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Zdhhc15	-3.00806545028105
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	F2	-3.00248256058528
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Galnt12	-2.99913227846877
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Dach1	-2.99481948749622
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Pdlim1	-2.99225222199926
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Fam110b	-2.98716277529483
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Scnn1b	-2.97715938912347
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Spock2	-2.97387548325455
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Zfp518b	-2.97021052916814
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Ifitm3	-2.96980521464325
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Gm5424	-2.95821268102825
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Wnt11	-2.94769090035268
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Prodh	-2.94730605807503
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Lbh	-2.9457700901366
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	B4galnt2	-2.9381706927053
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Acot11	-2.93741801577184
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Mfsd9	-2.93704216591549
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Unc5cl	-2.92996213339224
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Rbm38	-2.92775010238649
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Pard6g	-2.91721462968355
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Hs6st1	-2.91649738016973
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	B2m	-2.91506642506328
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Tysnd1	-2.91435271170314
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Alyref2	-2.91080163319485
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Igfbp3	-2.9100948885606
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Kbtbd11	-2.90974194706868
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Chrd	-2.90938929217159
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Sord	-2.90903692340427
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Prelp	-2.90622821850127
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Apobec3	-2.9051796196452
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Tbx1	-2.90483064856824
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Vdr	-2.9017024635053
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Cpsf4l	-2.89143497626717
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Mnx1	-2.89109687233269
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Bpifb5	-2.88873748634093
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Fam20c	-2.8843894883257
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Trp53inp2	-2.8843894883257
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Gkn3	-2.88405682306094
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Slc9a4	-2.87909718238547
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	4931406C07Rik	-2.87192398733128
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Cpne8	-2.86806070478958
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Lrp4	-2.86678054326751
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Cntfr	-2.86582289242323
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Epsti1	-2.8639139026159
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Tap1	-2.86201326727647
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Rab6b	-2.86169730183372
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Spsb1	-2.86138156610051
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Msx1	-2.86106605974308
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Fam213b	-2.85980632142137
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Chrm3	-2.85573722623801
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Nkd2	-2.84863014975254
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Zeb1	-2.84832376915295
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Tmc7	-2.84832376915295
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Tmod2	-2.84740592207253
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Snx20	-2.84557602688535
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Cxcl14	-2.84163750790475
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Glul	-2.84013215290743
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Tfeb	-2.83564714421556
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Lyplal1	-2.83003182600311
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Bpifb1	-2.82915179635669
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Adcy9	-2.82885884897162
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Aldob	-2.82623117686335
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Tnfaip8l1	-2.82506840647156
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Hivep3	-2.82477819965695
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Gmpr	-2.82333006733185
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Gp2	-2.82044820883481
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Tmc5	-2.81930079870397
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Zfp503	-2.81616096294358
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Stra6l	-2.81163407393685
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Sept5	-2.80715388481116
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Zfp775	-2.80715388481116
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Klhl36	-2.80520824227808
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Thpo	-2.80244378684646
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Auts2	-2.8018930011266
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Sox14	-2.80079352083834
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Arhgap29	-2.79696711298529
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Tmem30b	-2.7956086680807
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Gpr55	-2.79425445905734
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Tigd2	-2.79344395590097
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Sorcs2	-2.79209646961395
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Sdhaf1	-2.79048498545737
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Greb1	-2.7854210464295
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Irf9	-2.7854210464295
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Jam2	-2.78251605578609
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Cacna2d1	-2.78093966755114
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	H2-DMb1	-2.77910775078048
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Ncs1	-2.77572598570574
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Bod1	-2.77520804350732
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Tpsg1	-2.77391588402418
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Scube1	-2.77314242971128
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Rnf144b	-2.77211329538633
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Rasd1	-2.77108659400531
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Rbm20	-2.76497684050478
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Gjb1	-2.76346273851131
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Anks6	-2.76321090059071
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Stc1	-2.76070052087311
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Gfi1	-2.7602001815529
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Spint1	-2.75920122888267
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Gas6	-2.7582045687048
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Cachd1	-2.75770709501707
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Hes6	-2.75696195131371
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Ift57	-2.75276345049324
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Btbd11	-2.75202673363819
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Angpt2	-2.74738965943263
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Scn2b	-2.74593554708566
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Col9a1	-2.74521031260279
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Ampd3	-2.74280157386066
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Abhd12b	-2.74208154968594
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Smpd2	-2.74208154968594
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Trim29	-2.73826145264746
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Ubxn10	-2.73778629452358
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Adamts17	-2.7325935812471
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Ush1c	-2.72746222262476
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Bco2	-2.72746222262476
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Ano8	-2.72147503526298
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Tlr2	-2.72056121171298
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Tspear	-2.71783122169536
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Hoxb7	-2.71556926615548
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Scin	-2.71399287792053
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Tal2	-2.71331903064507
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Gata4	-2.71331903064507
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Baiap2l2	-2.71152719940022
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Nenf	-2.70974273060548
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Tmem173	-2.70663744528855
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Sox4	-2.70575428386188
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Itln1	-2.70531337572056
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Arfgef3	-2.69637202361611
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	C2cd4b	-2.69421884874502
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Cldn1	-2.69143558643876
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Myb	-2.69015699528393
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Gbp9	-2.69015699528393
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Cyb5rl	-2.68994426224911
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Upb1	-2.68909437062386
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Mmp7	-2.68867004769621
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Foxl2os	-2.68824613894425
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Lims1	-2.68634365338197
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Chl1	-2.68172791978837
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Dlx3	-2.68047755093455
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Kank1	-2.67778070526608
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Steap3	-2.67407404422853
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Irx3	-2.67080558491155
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Foxl2	-2.67039875164348
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Rtp4	-2.67019547783593
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Ece1	-2.66958622665081
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Tox3	-2.66918053350416
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Aox4	-2.66877521897927
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Nhsl1	-2.65975423843207
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Pld1	-2.65698550284923
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Casz1	-2.65443024394361
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Itm2b	-2.65306053730101
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Ptk7	-2.65150042971616
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Snx22	-2.65052820078561
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Tha1	-2.65033401590337
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Muc20	-2.64781748188864
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Cyp2d34	-2.64762450499948
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Zmat5	-2.64646844092224
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	H2-Ab1	-2.64550739941056
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Plvap	-2.64263696938486
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Spink8	-2.63808338133136
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Adcy8	-2.63657606708282
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Pm20d2	-2.63601217025151
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Glrx	-2.63563664538427
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Bnc1	-2.6352614449446
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Acox2	-2.63413778459745
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Fgd1	-2.63301702402215
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Pkig	-2.63283051146532
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Cuedc1	-2.63208526120625
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Tmem44	-2.63041310926366
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Mrpl52	-2.6252516539899
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Fmo5	-2.62506844602181
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Gpr142	-2.62305824285324
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Rgs16	-2.62251161662387
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Lmnb2	-2.62232956066568
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Bace2	-2.62178385025012
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Rab20	-2.62160209905186
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Clcn2	-2.62015082123717
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Slc25a42	-2.61654370347525
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Nos1ap	-2.61493022366807
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Pck1	-2.61421504115666
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Muc2	-2.61083391563547
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Lgmn	-2.61065668874792
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Kctd1	-2.60537323572779
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	6430548M08Rik	-2.59911678445164
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Spink4	-2.59431221332722
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Rnf149	-2.59414160068236
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Meis3	-2.59345981956604
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	St6gal1	-2.58686794956513
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	C1qtnf1	-2.58603002825194
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Blk	-2.57856060977995
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Gns	-2.57511836336893
E2A	E2A_bHLH_near_PU.1_Bcell-PU.1-ChIP-Seq_GSE21512	down	bHLH	10	Rbm11	-2.56895805466411
